model_label	covariates	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	contrast_vector	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	group_input	design_mat	design_con	corrp_file	copied_image	copied_sidecar	roi_values_tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	27	27	true	true	true	true	0.7214	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	27	27	true	true	true	true	0.9428	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	primary-visual-lateral-visual	0006	beta	both-minus-vlpfc	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	24	24	true	true	true	true	0.9704	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilPrimaryVisualLateralVisualComp0006BothMinusVlpfcMeanPosClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilPrimaryVisualLateralVisualComp0006BothMinusVlpfcMeanPosClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilPrimaryVisualLateralVisualComp0006BothMinusVlpfcMeanPosClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	primary-visual-lateral-visual	0006	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	24	24	true	true	true	true	0.268	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	primary-visual-lateral-visual	0006	beta	both-minus-vlpfc	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	24	24	true	true	true	true	0.7102	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	primary-visual-lateral-visual	0006	beta	both-minus-vlpfc	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	24	24	true	true	true	true	0.2532	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	occipital-pole	0017	beta	both-minus-sham	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.1066	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	occipital-pole	0017	beta	both-minus-sham	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.8058	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	occipital-pole	0017	beta	both-minus-sham	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	26	26	true	true	true	true	0.13	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	occipital-pole	0017	beta	both-minus-sham	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	26	26	true	true	true	true	0.47	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	24	24	true	true	true	true	0.4712	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	24	24	true	true	true	true	0.9898	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilLateralVisualComp0003BothMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilLateralVisualComp0003BothMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilLateralVisualComp0003BothMinusVlpfcMeanNegClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	24	24	true	true	true	true	0.0358	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	24	24	true	true	true	true	0.1404	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.0922	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.934	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	25	25	true	true	true	true	0.236	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	25	25	true	true	true	true	0.2194	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	dmn	0004	beta	rtpj-minus-vlpfc	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.1178	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	dmn	0004	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.9826	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilDmnComp0004RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilDmnComp0004RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilDmnComp0004RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	dmn	0004	beta	rtpj-minus-vlpfc	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	25	25	true	true	true	true	0.7402	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	dmn	0004	beta	rtpj-minus-vlpfc	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	25	25	true	true	true	true	0.6564	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0004_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0004_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
