sensitivity_label	excluded_participants	analysis	network	component	condition_contrast	design_contrast	direction	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	corrp_file	copied_image	copied_sidecar	roi_values_tsv
none		smith09	occipital-pole	2	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.308	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.719	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.8298	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0592	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9394	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0028	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.4886	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.2538	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2482	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.4892	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.283	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.8482	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	occipital-pole	2	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9058	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	occipital-pole	2	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0894	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0002_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0002_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	lateral-visual	3	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0832	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5166	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	lateral-visual	3	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.255	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0556	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		smith09	lateral-visual	3	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.3272	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9914	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003BothMinusVlpfcNegativeClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003BothMinusVlpfcNegativeClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003BothMinusVlpfcNegativeClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		smith09	lateral-visual	3	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0502	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9618	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003RtpjMinusVlpfcNegativeClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003RtpjMinusVlpfcNegativeClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09LateralVisualComp0003RtpjMinusVlpfcNegativeClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		smith09	lateral-visual	3	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.5036	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.807	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	lateral-visual	3	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.7094	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.535	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	lateral-visual	3	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.817	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	lateral-visual	3	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5362	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0003_stat-beta/randomise/network-lateral-visual/task-rest_network-lateral-visual_component-0003_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.953	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusShamPositiveClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusShamPositiveClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusShamPositiveClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		smith09	sensorimotor	6	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.4832	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9796	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusRtpjPositiveClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusRtpjPositiveClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09SensorimotorComp0006BothMinusRtpjPositiveClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		smith09	sensorimotor	6	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0008	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.7906	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	sensorimotor	6	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.064	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2504	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	sensorimotor	6	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6576	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0646	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	sensorimotor	6	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9258	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.6626	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	sensorimotor	6	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0726	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	sensorimotor	6	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9356	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	sensorimotor	6	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.7882	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2234	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6272	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0016	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.2488	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0008	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6482	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.072	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6714	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.6478	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0486	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2608	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5216	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	auditory	7	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2474	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09	auditory	7	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6438	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
